	TCGA-BH-A0B5	TCGA-BH-A0C3	TCGA-A7-A13F	TCGA-BH-A18P	TCGA-AC-A2FM
OXCT2P1	2.409596221	4.844798521	3.449753294	3.486960921	3.931581311
FAM91A1	0.030450726	0.012395526	0.051100923	0.16038761	0.175430652
CLYBL-AS2	10.13335614	10.19861309	9.988875664	10.89974475	9.136231248
TUNAR	0	0	0	0.02530267	0
SUGCT	0.143352467	0.437656854	0.005638292	0.091011042	0.831034202
TSPY8	1.428814412	1.47182223	0.926617843	1.723451045	1.891380271
MIR4773-1	0	0	0	0	0
TSPY4	0	0	0	0	0
TSPY3	0	0	0	0	0
TSPY2	0	0	0	0	0
TSPY1	0	0	0	0	0
MED4-AS1	0	0	0	0	0
RAB33A	0.114986135	0.351054091	0.144723093	0.097335918	0.033122516
SLC17A9	0.099081852	0.514246803	0.358529029	0.223661124	0.513741275
RAB33B	0.129814993	1.126946581	0.767208021	0.226147485	0.783649561
SLC17A4	3.75880939	3.549612083	3.447736976	4.462791181	2.445782887
SLC17A5	0	0	0	0	0
SLC17A6	7.474720918	12.32223236	8.945284578	11.50562405	8.836726887
SLC17A7	0	0	0	0	0
SLC17A1	1.347401142	0.829055132	1.017514298	0.34509762	0.612047681
SLC17A2	0	0	0	0	0
SLC17A3	0	0	0	0	0
C16orf58	0.004335176	0	0.016368931	0	0.004995104
C16orf59	6.991964755	12.44888095	8.962246641	9.262589635	11.56767814
TMEFF1	0.191072791	0.540013199	0.322939389	0.246466095	1.069344283
C16orf52	0	0.007287297	0.007510524	0	0.006875681
WASIR2	2.606101958	3.157720651	2.870065544	3.142499068	1.724275273
ITCH	0.910125266	1.810705765	1.259286858	0.891172772	3.222404331
CHMP4A	10.95738862	12.56201721	10.85815074	12.33560215	4.397881011
CHMP4B	1.149337168	1.663789802	1.178386642	0.859955238	2.291479594
CHMP4C	55.44088629	72.21293551	64.51278053	61.29233686	142.4303989
COBLL1	0.709728193	23.58507806	11.87528208	7.265975003	15.68189582
TMEM255B	10.73083772	3.522312194	9.037850997	8.612504291	1.352334966
TMEM255A	0.504600881	0.984387081	1.119493797	0.579180102	0.936175835
ST5	1.086362655	4.788840047	3.497062108	1.955447812	1.875276979
ZNF304	1.272266334	11.64673311	5.977696716	4.567977063	7.364927268
STH	2.670577307	6.840520126	4.271733349	4.120673533	2.894041171
ZNF302	0.035012632	0.342060795	0	0.118552961	0.04034248
ZNF300	5.310168023	11.13949325	6.652272317	7.569531152	4.805621509
STS	0.466253006	3.066944152	1.622680201	1.247838671	0.952360554
HOXB13	20.24692297	4.00617265	18.22967232	10.12620935	2.474959468
TP53TG1	0	0	0	0	0
PPP3CA	7.858847096	11.6989891	12.34489397	12.96124957	29.48195286
PPP3CB	10.92705762	14.79320254	15.46829733	16.3473306	13.36529402
PPP3CC	25.72301236	14.57103275	16.91524305	21.30334333	11.09073687
LIF	7.180307012	4.646846933	6.953797344	5.884027309	5.350423102
GPATCH8	0.745859925	1.711435128	4.09591148	7.487843632	19.35910474
GACAT2	5.202891219	10.66019136	8.212016237	7.755287199	3.393882667
NPY6R	0.019047214	0.093042209	0	0	0.109733517
GACAT1	0.015643194	0.133724821	0.085317847	0.094165225	0.018024501
RPL18	0	0	0	0	0
ADRA2A	54.71170884	284.841903	141.2906215	95.217453	403.6241126
ADRA2B	29.54701531	5.700518502	17.06513267	20.17268056	7.286422758
ADRA2C	0.508415408	0.417682512	2.873725799	0.662515631	5.304240233
TEX26	2.345316099	0.506458761	2.672860848	0.823178658	2.364543271
TEX22	0.168946496	0	0.27170453	0.042374351	0.043258803
TEX28	0.027459678	0.24144404	0.103683358	0.198354384	0.234134271
TEX29	0	0	0	0	0
SYT8	0.13402685	0.204592814	0.168687992	0.321452741	0.231643915
SYT9	0	5.687106122	2.001018274	0.971979702	12.31174607
LINC01251	1.2794524	3.738254582	2.673860029	1.592534144	4.684433745
LINC01250	0	0.078300954	0	0	0.036939102
LINC01257	0	0	0	0	0.007658875
LINC01256	0.012162858	0.007426671	0	0	0
MTCH1	0	0	0	0	0
LINC01254	46.697006	59.74738482	60.78089807	57.36898877	88.14825348
SYT1	0.009662401	0.011799772	0	0.038169765	0.011133273
SYT2	0.175144033	0.594780988	0.582803505	0.449517873	0.445078065
SYT3	0.076159456	0.12482425	0.075675247	0.058813899	0.069278634
SYT4	0.024395545	0.079445226	0.040939414	0.078014366	0.35136489
SYT5	0.017557608	0.004288288	0.013258945	0.011890031	0.008092136
SYT6	0.005827799	0.007116937	0.003667473	0	0.013429888
SYT7	0.030526296	0.160299111	0.192104027	0.082689761	0.193452623
TIAL1	1.303401545	14.8368798	6.64426807	4.838705337	9.834165566
FUBP3	7.746884026	13.86613542	9.353066844	10.01325225	9.546138661
FUBP1	9.57131683	10.78676325	8.656593274	10.45796993	7.520645494
SCHIP1	9.486964951	24.47400917	13.26598126	13.97579551	11.97671814
MARCO	0.097824699	0.273771679	0.348849857	0.241525489	0.131502236
SAP30	4.661446097	0.704708582	20.72300339	0.625933782	7.875224597
NBL1	3.009892747	3.445064001	4.263684847	3.077437273	6.147338147
C3orf67-AS1	9.424814487	7.089185296	12.33193201	9.160625483	45.27217929
HSFX2	0	0	0	0	0
HSFX1	0	0	0	0	0.013151944
DRC7	0.015874296	0.06785019	0.079918407	0.080625676	0.018290783
DRC3	0	0	0.019035119	0.006827939	0.003485227
DRC1	0.252876968	2.377093925	0.925402723	0.837055263	1.762920141
C1orf53	0	0.06866747	0.038602321	0.011538947	0.094238338
C1orf52	1.887014688	0.716242274	1.444270146	1.554188569	3.202638257
C1orf50	3.890599582	5.418838098	4.684606115	4.925956403	4.724316694
C1orf56	3.767475644	3.778309292	3.530727826	4.235522762	5.347342972
C1orf54	2.259223506	2.620209902	2.818250963	3.349591589	4.921315228
1-Mar	4.751455194	6.041924136	6.981791222	3.852898098	6.776999078
2-Mar	42.43523067	2.657386186	15.82481678	33.83348005	4.039193818
APCDD1L-AS1	20.68616949	9.883558217	11.50019182	19.58292226	7.521068518
SMPD4	0.050463551	6.925259683	2.119783164	0.637202165	0.915790621
SMPD1	4.755522508	9.509695935	7.442485622	5.894372833	8.339652093
SMPD3	11.55798815	11.27789989	13.14225144	10.27624249	20.32864884
SMPD2	0.09784091	1.237321153	0.333856747	0.549695745	0.944467778
BRIP1	1.748371603	5.422827014	3.612364569	3.265602327	9.662564711
PDE11A	0.066292219	0.573837911	0.306751018	0.345501297	0.107835736
TTC28	3.440751699	0.170510382	1.379194401	1.508361455	0.36197837
TTC29	4.551586793	5.812717266	6.758425375	5.089948785	1.947860618
TTC24	0.023380284	0.074235508	0.017656044	0.058054896	0.021551505
TTC25	0.005507466	0.013451489	0.027727082	0.006216103	0.025383391
TTC26	0.305380177	0.654533331	0.674583281	0.499424106	1.213582472
TTC27	0.935024282	2.283712549	1.647567757	1.319165521	1.393385184
PATL2	4.886982938	8.990842461	7.548456628	6.250117054	8.201176453
TTC22	0.088173711	0.422736525	0.226063477	0.195351888	0.109121714
PATL1	0	3.422055564	1.719719058	0.88870667	2.718803295
ENO1	10.52183611	15.61132126	12.06944248	12.14285675	5.900205525
NPY2R	150.1927803	203.5585815	201.0097174	130.419539	380.0620873
ENO3	0.008589097	1.767404462	0.081077642	8.608487315	3.330200528
ENO4	0.762332355	0.842300798	0.831550837	1.028407343	1.074969171
PCSK6-AS1	0.064016459	0.288654337	0.192133171	0.188970322	0.20993645
LOC101929331	0	0	0	0.027520119	0.056189056
CBX3P2	1.416420116	4.667032309	3.666359726	1.93046788	6.066249533
CFD	0.588770853	1.051884819	0.878263584	0.701445265	0.414576147
OBSCN	297.6383168	42.75654967	272.3893494	188.6900048	355.2724815
MCL1	0.105675495	2.382442737	1.25230812	1.550543779	1.935961745
SORBS1	3.484806704	5.008994852	4.181706585	4.067555103	4.094261956
SORBS3	88.67159344	79.49954395	183.8833706	92.04652399	101.8945726
SORBS2	168.7600614	17.14710549	99.89144629	96.94132618	10.78405305
MCM8-AS1	16.40347843	21.13050826	20.68745047	16.68546557	35.82530632
IL18RAP	1.805787487	11.1330898	6.732798558	5.182056444	3.841578261
EOMES	0.015850073	0.019356187	0	0.053668431	0.036525745
BCDIN3D-AS1	0.236388388	0.750564535	0.429753419	0.243088196	0.139212839
MIR873	0.085233158	0.697383931	0.246733873	0.091389978	0.250430136
KCTD21-AS1	0.299794442	0.366110454	0.251550206	0.377599665	0.305381096
MIR877	0	0	0	0	0
MIR876	0.47559894	0.529693044	0.464509883	0.695684407	0.938171999
MIR875	0	0	0	0	0
MIR874	0	0	0	0	0
PDSS2	0	0	0	0	0
LOC100507277	0	0	0	0.157012106	0
LOC105374836	5.139303249	4.705895288	4.795104413	5.110772037	3.749610499
MIR3672	0	0	0	0	0
FBXO18	1.264781935	0.171376514	0.313008445	0.597473041	0.206725886
FKBP15	0	0	0	0	0
UBE2J1	10.27816898	11.78222926	10.29553276	12.03790836	9.272002256
FKBP10	4.434701246	5.854369732	5.48051043	4.596678458	4.548158629
FKBP11	13.43420003	24.3449711	17.97352862	17.67143801	14.76783957
FBXO10	6.953485789	16.72499573	15.84218296	7.868757401	27.59872179
FBXO11	1.087531766	6.302713392	3.247890424	1.38355634	5.081142228
FBXO16	1.044423838	1.091434603	0.974449519	0.87091057	1.191438481
FBXO17	7.03925157	7.767932769	5.874122941	8.171199415	1.69778879
FBXO15	0.007845227	0.833514834	0.38015317	0.292203798	0.881349111
AGAP1-IT1	4.262682071	3.682670655	4.265961176	4.470793089	3.883655018
SFTA3	0.042734844	0.214891775	0.142376421	0.178747567	0.205650314
SFTA2	0.070394373	0.114621275	0.059066202	0.132419848	0.351477778
MIRLET7F1	0	0.012243972	0.006309517	0.005658094	0
MIRLET7F2	0.045095865	0.137678232	0.141895652	0.05089828	0.181862263
SNORD43	0.991494081	0.518921774	0.713090149	0.319733743	0.163203668
SNORD90	0	0	0	0	0
CNGB3	0	0	0	0	0
SNORD46	0	0	0	0	0
PLA2G6	0	0	0	0	0.256462906
PLA2G7	0.599254665	0.914765948	1.131344947	0.16908996	0.345238528
PLA2G5	2.56603011	4.17256721	2.333001359	2.456433252	3.171821501
PLA2G3	0.307613451	2.883183336	1.529307352	0.92006304	1.072182042
GDPGP1	0.657410181	0.583878227	1.263704061	0.33727188	1.205090373
CCDC77	0	0.105823869	0.065439307	0.026081358	0.30619598
KRTAP1-3	0.674135569	1.21842138	0.797567512	0.93131168	1.258346035
KRTAP1-4	1.78483044	2.458680275	1.985958037	2.106933891	2.354576433
CCDC73	0	0.019575238	0.020174876	0	0
CCDC70	0	0	0	0	0
CCDC71	0.009892458	0.014496862	0.01245078	0.011165305	0.018237362
DEGS2	0	0	0	0	0.015610786
CCDC78	7.567230436	12.51025898	12.8604467	10.06146974	23.80885846
HIST3H2BB	0.045353353	3.923866617	1.339239503	2.000304695	17.48208745
SNORD4B	0.011271248	0.408346931	0.127675292	0.033924005	0.402597907
SNORD4A	0.032953937	0.120730531	0.074657281	0.09670458	0.182257903
GHITM	0	0	0	0	0
LOC100128714	0	0	0	0	0
LOC100506585	103.4468895	65.79110763	77.48274346	92.57918058	64.23985546
CSHL1	0.066159751	0	0.008326955	0.014934485	0.007623101
MIR8071-2	0.086893212	0.204066192	0.105158618	0.116933941	0.300361962
FKBP1B	0	0	0	0	0
LINC02192	0	1.463625517	0.301691986	0	0.552381644
OSGIN1	0.50170158	1.588430794	1.286283661	0.765492532	3.211521188
LINC02229	0.035276878	0.014360099	0	0	0
LINC02227	3.764566297	3.964902303	2.233043861	1.443422272	5.250818578
LINC02226	0	0	0	0	0
LINC02225	0.07066984	0	0.115106601	0.028151584	0.028739173
MAP10	0.02945297	0	0	0.055404398	0
ELFN1-AS1	0	0.00467612	0	0	0
LGALS9C	0.660270924	1.471951032	1.210285968	1.405428041	0.55654493
LGALS9B	0.031507829	0.076955032	0.019828088	0.017780946	0.036304153
UNC50	0.003277371	0.092053856	0.012374829	0	0.015105093
NKAIN4	0.011670877	0.028505066	0.014689123	0	0.047066226
NKAIN3	11.91253779	14.76949103	13.41920542	13.95788334	17.18761495
NKAIN2	0	0.028526434	0.014700134	0.026364851	0.067287869
NKAIN1	0.00532853	0.032536135	0.013413118	0	0.018419019
EMP3	0.261699822	0.356642927	0.300737264	0.059930619	0.109252699
MAP1A	0.046945293	1.840924361	0.223213689	0.041211078	2.76468215
MAP1B	16.76762722	13.25164963	20.36285171	5.432788398	29.56169612
IGSF9B	3.320171907	3.524736321	4.601306599	2.572700004	1.884926356
UNC5B	14.48146581	6.669288371	14.37754603	9.445689157	3.960047188
UNC5C	0.016249562	0.896289361	0.330639314	0.308729522	0.246521792
VGF	0.213433168	0.591736048	0.893012746	0.221363235	1.249556404
UNC5A	1.6489358	3.315354628	2.966865715	2.15157767	2.689842644
UNC5D	0.344129773	1.613344065	1.19660331	3.336033345	1.006409889
MAP1S	0	0	0	0.01300692	0.126144847
CCP110	0.021460911	0.380018471	0.229593419	0.226074363	0.445100912
LOC101927839	0.002881032	0.028146645	0.01269137	0.01300692	0.009958804
ANKRD19P	2.717334544	6.71612447	6.388806679	4.152097908	17.16876678
LOC101927837	1.820453186	3.727756924	2.440129522	3.349921859	1.699300661
LOC105375014	0	0.026798777	0	0.024768107	0
RPL18A	0.227338553	0.387386462	0.312748224	0.149180148	0.377688841
CLEC18A	0.209008334	0.626503118	0.44242026	0.235901115	0.744367947
CEND1	0	0.142882091	0	0	0.02246859
CLEC18B	34.73502271	163.9990939	80.02450496	55.85232667	213.0212748
BORCS7	0.00253756	0.009296644	0.003193808	0.005728129	0.011695377
BORCS6	0.075588217	0.034615764	0.011892043	0.063985528	0.141528954
BORCS5	0.004957245	0.036322873	0.024957021	0.005595086	0.034271212
MFSD11	10.28159905	11.52307829	9.537054083	14.73455407	17.2430581
BORCS8	1.670000572	2.379315112	2.444583801	2.212681667	6.553498731
SDR42E1	1.777066845	2.204549197	2.18151173	2.041031261	2.573898806
LINC01759	3.446328405	4.127792808	4.188741548	3.497315342	3.314122147
LINC01752	0.096824161	0.246337801	0.203106982	0.373381455	0.446253426
LINC01753	0.166127017	3.642167771	1.513019124	1.060052514	1.208784112
LINC01751	0.01581789	0.92721048	1.015339019	1.428252251	2.515159061
LINC01756	0.284577558	0.17376376	0	0.2810445	0.16394889
LINC01755	0	0	0	0	0
EPB41L1	0	0	0	0	0
PPCDC	0	0	0	0.016373702	0
EPB41L3	0	0	0	0	0
EPB41L2	28.45906839	13.27952888	27.55976829	16.14209913	12.23705627
EPB41L5	1.870828368	1.997823669	2.42726004	1.558078341	3.703484444
ACSS3	5.912624246	2.181542676	6.477867172	2.305411873	1.983294502
ACSS2	35.56614739	13.41573404	24.21058314	23.73430968	7.056922129
ACSS1	3.276949977	4.116634036	4.105396979	4.386391421	2.423700195
KIDINS220	8.122056613	1.26129088	1.239593112	10.55662401	1.244027118
PUDP	97.54597322	18.5183282	27.72709021	49.02346554	15.21203656
PCOLCE2	1.658275766	4.787980333	4.135898247	3.318373442	5.376838816
DFNA5	9.584289411	15.0283779	12.74064694	12.85340032	4.471091273
MAGEH1	3.865646567	5.988020936	4.939634884	4.224260037	4.680771856
WNT2	88.09766807	1.880842906	61.70381351	35.50422706	11.80834812
WNT1	1.019211148	1.146290053	1.459121744	1.059430227	2.054124615
LRRN4	15.96427543	15.33102679	15.45191239	14.71059521	23.02377322
AGXT	1.322149227	1.772910776	1.651023198	0.052668287	0.878204095
LRRN2	0.034700716	0.296636797	0.029116524	0	0.053310775
LRRN1	0.017363248	0.007068028	0.07284539	0.039194701	0.126707157
WNT4	0.335442844	0.021335649	0.246279172	0.303671765	0.06844379
LAMA5-AS1	0.584170451	2.163620329	1.756993374	1.628216366	3.814214214
HOXA11-AS	0.051155886	9.049489476	4.704739354	4.2726146	5.974310619
RNF175	0.154876951	2.286450112	1.563773459	0.734179866	4.040976166
LOC105375903	0.036964701	0.135424425	0.116310671	0.104302229	1.149976021
PCNA	0.176263456	0.104365481	0.060503878	0.084400062	0.073852877
ZBTB7A	0.106473494	0.524438027	0.477965322	0.692999217	0.715642506
ZBTB7C	0.015690454	0.019161261	0.05924465	0	0
ZBTB7B	13.66349521	31.78087195	24.26251661	22.74978394	41.1160076
PCNP	7.122180941	9.847579264	9.0736829	9.482269605	11.08502116
PCNT	0.778216178	6.266912239	2.823037	2.869576895	4.945830811
UTY	15.61320915	19.460471	14.35543438	20.27853491	21.41104682
LOC442497	31.33703938	41.91857452	30.64138254	41.20823715	33.5146255
CYP17A1-AS1	3.025259569	3.523119844	3.553678028	3.782510502	2.2217254
PCAT1	0	0	0	0	0
PCAT2	0	1.303349656	0.219310111	0.581808138	0.066924151
PCAT5	0.063464852	0.077503592	0.119816573	0.179076943	0.146251759
PCAT4	0.05384232	0.147943141	0.067766666	0.060770128	0.077548179
PCAT7	0	0	0	0.030583228	0.093664714
PCAT6	0	0.032158532	0.022095751	0.019814485	0.025285075
DNPH1	0.013867932	0	0.008727183	0.007826149	0
MIR409	0	0.114424332	0.050541183	0.30215388	0.323883567
ILF3	0.997860014	5.515730319	3.260985286	1.758535584	7.705413611
ILF2	8.912115371	7.001984473	7.687111802	6.583957228	30.43291431
LOC101928682	0	0	0	0	0
BOC	13.38531146	25.41439241	16.27582006	16.33450128	20.7245855
DENND2C	44.22136877	74.61538502	55.95850674	45.90232735	90.45461321
DENND2A	0.006427649	0.015698954	0	0	0
LOC100133920	3.493196407	11.58021076	8.069895556	6.089333771	6.610933464
DENND2D	0.561179803	1.334696951	0.767151482	0.865864681	0.525518892
GAGE1	5.901750484	3.1527085	4.727269628	4.0035037	3.550028497
PPT1	0.222799811	0.009382215	0.203061914	0.19943944	0.06196589
PPT2	3.282807239	7.77645601	5.194955475	5.560990135	6.119767627
INPP4B	0	0	0	0	0
INPP4A	28.86138073	62.58924908	40.73845625	45.1602151	53.92237331
SAFB	2.898843483	4.226094222	4.37555996	3.020613844	3.523311831
TRNP1	0.61098317	5.208161399	2.13932083	5.136569	3.421015479
UBOX5-AS1	1.635214973	2.869869189	2.530991462	2.488380527	1.272882173
CRAT8	9.136674729	9.765061489	8.05748288	8.547742608	17.18184832
PPP1R26	0.749068331	8.463992298	5.368926461	3.915767496	17.86155119
KC6	0.138357762	0.178350026	0.116092624	0.095431137	0.150562831
PPP1R21	0	0	0	0	0
NGLY1	0	0	0	0	0
LMX1A	3.201173894	5.546574789	4.683201981	6.049549063	7.883949729
ZCCHC24	0.006015684	0.15060085	0.011357131	0	0
LMX1B	6.969354249	7.463207861	7.662372304	6.871274211	6.120443926
OR6V1	3.261713054	4.344292265	3.375102094	3.879930181	3.566331406
ABCE1	0.532384431	0.054558084	0.374862205	0.096645922	0.077214638
KCP	34.74870297	13.65915257	27.1690029	29.21376379	13.41720906
CNR1	0.061467288	9.216572895	4.873903893	5.803469064	10.55589005
GBX2	0	0	0	0	0
GBX1	7.562756474	13.11399118	9.862896106	9.400376173	7.461781094
CNR2	0.145260666	0.064506561	0.097349454	0.059618593	0.067384006
GNL3L	0.914200368	0.26638583	1.095098722	0.96820427	0.152498
JARID2-AS1	0	0	0	0	0
LOC101927635	0.031862211	0.03891029	0	0.023974582	0.036712481
OTULIN	0.008896434	0.025350195	0.014929562	0.006694083	0.01708451
RABEP1	2.744211395	5.00481912	3.416029574	3.307867245	1.393755539
TGS1	0	0.083635744	0.08619771	0.193245669	0.315646654
ANKS1B	0	0.174828163	0.180183575	0.215440807	0.274921952
ANKS1A	1.933559803	2.188981604	2.604343635	2.047609927	1.5859971
BMT2	15.8788264	28.29743231	15.97983597	27.27332252	19.15362841
CDIPT-AS1	4.0753654	7.096446387	6.649855922	6.708706442	5.517034812
MIR1972-2	0.150830225	0.692020895	0.299835924	0.458208856	0.407676944
MIR1972-1	6.58216301	12.42926252	14.09186929	8.23608078	7.07288139
ADAM10	2.665799871	4.556763541	3.018742552	3.340282671	2.186566296
ADAM11	0.017311801	0.063423772	0.196099791	0.097696421	0.139629805
ADAM12	0	0	0	0	0
ADAM15	0	0.494211213	0	0.228381245	0.233148097
ADAM17	3.221549786	8.071938178	5.367031016	5.986504117	4.645772884
ADAM18	0.062061175	0.458725398	0.230221977	0.140092982	0.3424882
ADAM19	9.005472684	5.918480019	7.515832756	2.471937444	1.223530944
MEPE	18.71378388	21.93437572	24.00316243	16.16709583	29.57620293
HAGH	3.146769076	6.566456858	6.035488009	5.348305274	3.060180226
GLYAT	0	0.004974414	0	0	0
OPALIN	0.606722012	1.471984749	0.603266491	0.372068147	0.396145974
NEPRO	0	0.007681523	0.023750479	0	0.014495279
U2AF1L4	7.280517926	2.601701525	5.569562261	5.630257026	7.968162999
U2AF1L5	34.43347323	0.262738171	7.191585137	13.45161131	2.698049072
NDEL1	0.004016659	0	0	0	0
MIR7851	4.983207637	11.12211149	7.304671914	7.192285975	5.166775797
MIR7850	1.45238487	4.374585762	2.059900412	1.578094542	3.865230514
MIR7853	0.033369169	0.112064135	0.076997955	0	0.070489537
MIR7852	6.308633707	6.69716767	7.595015156	5.955367523	7.537527025
SHANK3	0	0.237839146	0.612811846	0.329725422	0
MIR7854	0	0	0	0	0
SHANK1	0	0	0.148560448	0	0.136003056
MIR7856	0	0	0	0	0
PLAC8L1	8.796624408	4.31587924	12.59194767	10.61490292	4.137119934
PCSK9	0	0	0	0	0
LINC02210-CRHR1	0.032944356	0.183557634	0.069970852	0.039507209	0.071173795
LOC105377671	0.83467614	1.359080837	1.050534594	1.256096846	0.320578633
PCSK2	0.285011365	0.754124123	0.478292173	0.187648614	0.355764093
PCSK1	0.012512043	0.194817048	0.011810869	0.014121948	0.068479355
PCSK6	0	0	0	0	0
PCSK7	0.036488574	0	0	0	0
PCSK4	0.105661178	0.026882074	0.008311661	0.032298619	0.0076091
PCSK5	0.049909659	0.060949923	0.048036504	0.086153995	0.07103834
MAEA	0.416271627	1.400859034	0.839470832	0.620659618	1.343534709
TC2N	1.112153032	1.783873579	1.53429644	2.049246283	2.402722695
PLTP	0.086285086	0.978452185	0.403369823	0.398823999	1.538642172
FKBP9P1	2.753128278	0.91653716	3.607124843	2.011139082	0.867593523
DPYSL4	3.662402303	6.086288558	4.991522525	4.031947267	7.587472124
MIR6812	2.304015738	31.74283972	21.68997036	16.44103466	15.28597358
MIR6813	46.06737807	45.50487188	103.0585048	49.7317462	69.19552904
MIR6810	0.558703597	0.687793946	0.527393885	0.422089224	0.316684965
MIR6811	0.088303269	0.155763673	0.827373173	0.271310591	1.763586232
MIR6816	0	0.891896799	0	0	0.841518911
MIR6817	0.27822538	0	0	0	0.641157266
