	TCGA-BH-A0B5	TCGA-BH-A0C3	TCGA-A7-A13F	TCGA-BH-A18P	TCGA-AC-A2FM
FAM91A1	8.829805343	9.983017573	10.53575829	12.25767579	20.02003716
CLYBL-AS2	0	0	0	0	0
TUNAR	0.058337794	0	0	0.032476573	0
SUGCT	1.053435849	1.213840151	1.013755799	2.062446162	0.329259981
TSPY8	0	0	0	0	0
MIR4773-1	0	0	0	0	0
TSPY4	0	0	0	0	0
TSPY3	0	0	0	0	0
TSPY2	0	0	0	0	0
TSPY1	0	0	0	0	0
MED4-AS1	0.218372067	0.180746206	0.134433397	0.104200665	0.121796565
RAB33A	0.497301094	0.545112168	0.463357081	0.433976167	0.393563621
SLC17A9	0.664569366	1.515334813	2.335941584	0.48078387	6.334138326
RAB33B	4.290952795	3.873375385	1.757085671	4.541654107	3.961743325
SLC17A4	0	0	0	0	0
SLC17A5	6.751096924	9.035344377	6.024734882	13.21029665	10.82522729
SLC17A6	0	0	0	0	0
SLC17A7	0.179964607	0.413819537	0.11511684	0.025046515	0.112529655
SLC17A1	0.016544263	0	0	0	0
SLC17A2	0	0	0	0	0
SLC17A3	0.009409147	0.038160885	0	0.01047612	0.004591941
C16orf58	16.28407637	19.24744941	13.12234754	18.41588399	18.38564438
C16orf59	3.892330705	4.064117082	3.369972999	2.051421692	2.833455818
TMEFF1	0	0.015007958	0.006976532	0.021630318	0.006320733
C16orf52	3.513112986	3.414833766	1.526407556	3.434854706	4.057116778
WASIR2	0.609594889	0.353192492	0.622168984	0.160749793	1.096053524
ITCH	11.7008248	10.88395846	10.47417866	14.14319516	12.61896274
CHMP4A	1.646678715	0.917528566	0.57372363	1.716381727	1.962903316
CHMP4B	129.7085729	91.13192978	137.1602059	90.92552579	169.2654807
CHMP4C	8.988730595	7.150459406	15.42381882	15.79896517	34.74034872
COBLL1	2.085723286	3.132033564	2.203532256	1.589073287	0.786838564
TMEM255B	0.589363558	1.252955423	0.58494301	0.462437223	0.842497274
TMEM255A	0.863380696	1.797792282	0.689345746	0.444045724	0.201052727
ST5	5.919719966	2.911398626	3.112773407	6.509190434	1.576658107
ZNF304	6.786773443	4.943920512	4.205148987	4.844249512	24.96462255
STH	0.417956425	0	0.040934214	0	0.222518218
ZNF302	9.610007623	5.949509944	5.281546733	10.5613338	7.218612744
ZNF300	0.6324777	1.194850845	0.920903816	0.26034024	0.258158463
STS	13.28856243	5.059718553	8.567340804	3.787635324	4.426392721
HOXB13	0	0	0	0.42353498	0.847306415
TP53TG1	17.86686647	21.39321286	28.25841251	15.10831555	25.69889653
PPP3CA	10.19748661	13.25235484	13.40409018	8.161485954	4.796221612
PPP3CB	13.9839818	13.28500939	9.651402137	14.97103501	16.77557594
PPP3CC	4.3509986	6.576019583	3.367929887	5.824957366	12.01181331
LIF	3.003352788	1.278548297	0.541560993	0.758904988	1.588388001
GPATCH8	9.156091584	9.192596616	5.969016518	8.605298966	10.8071103
GACAT2	0.041340433	0	1.157967865	0	0.020175348
NPY6R	0.039610997	0.032785958	0.006096294	0.006300397	0.011046476
GACAT1	0	0	0	0	0
RPL18	113.1956064	97.51756399	92.08267675	82.6107363	75.49076369
ADRA2A	3.219111646	13.87982214	2.573062394	1.844857243	3.450517813
ADRA2B	0.496563477	0.203426611	0.410677876	0.111691408	0.455300922
ADRA2C	0.473337526	0.818243634	0.509939991	1.045385961	17.17750777
TEX26	0.010185685	0.011802945	0	0	0
TEX22	0.786706841	0.214092193	0.115573865	0.915731754	1.343776302
TEX28	0	0	0	0	0
TEX29	0.218170802	0.147473356	0.058760404	0.161940532	0.461386341
SYT8	0.514004659	0.133284958	0.143278451	0.048024456	0.24207844
SYT9	11.55712172	1.052801724	4.215782407	0.322587801	2.632449674
LINC01251	0	0	0.074961832	0	0.067915368
LINC01250	0	0	0	0	0.007040714
LINC01257	0	0.022942493	0	0	0.012883243
LINC01256	0	0	0	0	0
MTCH1	48.52869611	50.7810572	61.19108477	75.32041418	62.69826874
LINC01254	0.005242864	0	0	0	0.005117344
SYT1	22.22493265	0.202144063	0.434776319	0.455130449	10.3508606
SYT2	0.121798467	0.063007746	0.018745279	0.038745741	0.021229013
SYT3	0.251505616	0.056242635	0.033275072	0.009825463	0.301471925
SYT4	0	0.022078982	0	0	0.007439006
SYT5	0.641924846	0.139242524	0.013626875	0.003520776	0.033951333
SYT6	0.092756787	0.038387321	0.157032114	0.136470751	0.032334315
SYT7	11.10552787	3.334049441	13.74823679	4.196464597	13.19332182
TIAL1	13.49900323	10.25862878	7.744469463	14.52296122	10.69637964
FUBP3	11.60579927	9.577638744	11.53739781	22.36029845	17.71114906
FUBP1	26.76490987	18.55203817	16.32856841	31.99618803	11.94503792
SCHIP1	0.097313595	0.099950643	0.064332843	0.041861998	0.04101573
MARCO	5.131841109	2.629348709	0.052570636	0.217322792	0.238144798
SAP30	9.722236383	4.868535997	1.531776897	13.80543036	10.12710753
NBL1	19.65064103	13.01668974	6.48195938	10.58905304	15.57466978
C3orf67-AS1	0	0	0	0	0.006469398
HSFX2	0.024773974	0	0	0	0
HSFX1	0	0.019962189	0.064956738	0.028770637	0.100887017
DRC7	0.55802763	0.04564447	0.017681737	0.032892697	0.006407857
DRC3	2.42831066	0.49169279	0.862091744	0.518653648	1.958263504
DRC1	0.022189288	0.064281131	0.023905151	0.06794011	0.010829025
C1orf53	0.913210846	1.827814501	3.905499197	2.7729997	1.107431775
C1orf52	3.979862847	3.930035583	3.057259153	3.544935067	4.77248442
C1orf50	2.578405766	3.248417188	3.894098037	3.156974897	2.24227186
C1orf56	4.127321733	6.917609377	8.439718269	5.701786493	6.527742002
C1orf54	4.768348163	5.931525912	4.988762656	4.068890718	3.652499567
1-Mar	1.157898291	5.663271802	2.408300683	1.622685062	1.205046632
2-Mar	3.619938343	9.951105231	14.19662223	10.10507049	2.891437311
APCDD1L-AS1	0.037649921	0.158646873	0.040561332	0.270570175	0.02672621
SMPD4	14.09057976	9.712759504	13.26351792	11.42553583	9.078567289
SMPD1	10.56918535	10.94351896	20.7593029	14.8003341	14.93110728
SMPD3	1.528961443	0.686270595	2.086953732	0.740833867	2.475745476
SMPD2	6.741466962	4.834987943	4.386607127	8.132204845	8.563102805
BRIP1	1.663105297	3.0256069	3.970941485	1.592553712	1.315565984
PDE11A	0.178579557	0.17871574	0.192388841	1.262269305	0.038294095
TTC28	2.699701928	3.642774337	2.559853206	1.768667234	1.39779979
TTC29	0.329842562	0.017640656	0.005466904	0.090398976	0.06438915
TTC24	0.047814032	0.076183025	0	0.05989052	0.011667327
TTC25	2.69179136	0.893435728	0.517326597	0.903628169	1.425896741
TTC26	5.651863241	3.064940792	3.782341033	4.040779094	2.690597943
TTC27	9.560984356	5.770213396	7.898246967	10.01272971	6.502923169
PATL2	0.177198042	0.357279674	0.053452139	0.142050121	0.086477858
TTC22	2.34285896	0.2944596	1.137166664	0.388637218	0.068139697
PATL1	20.66694069	11.59635212	14.75822902	10.16528883	9.28173525
ENO1	185.7812853	179.2764173	118.2917601	154.8758866	81.24960197
NPY2R	0.829566213	0	0	0.005188971	0.191054093
ENO3	1.481243519	0.894735834	0.31830834	0.780744282	1.265058236
ENO4	0.876406732	0.06811687	0.207258568	0.368895823	0.312960199
PCSK6-AS1	0.05292093	0	0	0.058922025	0.025826971
LOC101929331	1.131082762	0.974603386	1.093568412	0.355199752	0.39630889
CBX3P2	0.319469842	0.397616357	0.114724652	0.158087503	0.127038334
CFD	5.81134175	60.59044735	98.17411341	3.543277394	19.25850867
OBSCN	1.05411383	0.425971938	0.348642516	0.524147622	0.181957406
MCL1	133.84624	163.9509265	72.27112961	156.117564	55.63820882
SORBS1	8.751837346	26.96534927	3.230980385	2.832799278	2.423879972
SORBS3	27.79307087	21.66882876	24.22688472	14.32374896	66.93946779
SORBS2	5.48077527	1.360844994	0.375638088	2.357418078	1.535914376
MCM8-AS1	0.051601945	0.019931728	0	0.038302313	0.03357769
IL18RAP	0.262231595	0.733247017	0.024566049	0.095206946	0.033385235
EOMES	0.679844329	0.852097734	0.044841774	0.159626147	0.180562741
BCDIN3D-AS1	0.273473998	0.251330977	0.243824543	0.178491342	0.524649061
MIR873	0	0	0	0	0
KCTD21-AS1	0.5698014	1.047824821	0.44927674	0.271235561	0.354652561
MIR877	0	0	0	0	0
MIR876	0	0	0	0	0
MIR875	0	0	0	0	0
MIR874	0	0	0	0	0
PDSS2	4.289506938	4.516445322	4.157231237	9.805992131	6.309642175
LOC100507277	0	0	0	0	0
LOC105374836	0.146508497	0.627705136	0.035305818	0.079414743	0.052684547
MIR3672	0	0	0	0	0
FBXO18	12.35952628	9.608615613	8.068289336	12.29754108	12.12048223
FKBP15	5.798638667	4.760044496	6.115279196	3.242562653	6.89085538
UBE2J1	13.22310857	18.29126329	12.76799204	26.96578816	11.97556913
FKBP10	27.72270296	38.57593569	37.95333537	70.68516625	25.42525375
FKBP11	3.230199842	4.106720079	5.728931952	4.754818385	2.653467277
FBXO10	0.859932023	0.708963959	0.282484984	0.580745967	1.004461162
FBXO11	9.520145422	7.378492463	2.132120514	7.989031909	3.543782443
FBXO16	1.553752914	1.218389609	0.559496093	1.279684907	1.67444212
FBXO17	1.312433733	2.093594969	3.334652931	0.387139084	0.688752206
FBXO15	0.264617458	0.094834892	0.673023731	0.094158308	0.511239016
AGAP1-IT1	0.763926379	0.914728241	1.700865913	3.85584309	0.44738226
SFTA3	0	0.006304018	0	0.036342832	0.005309985
SFTA2	0	0	0.052722794	0.517635528	0.071650222
MIRLET7F1	0.153711247	0	0	0	0.900187336
MIRLET7F2	0	0	0	0	0
SNORD43	0	0	0	0	0
SNORD90	0	0	0	0	0
CNGB3	0.01009447	0.042889906	0.0181251	0.014985542	0.022989859
SNORD46	1.138054426	0	1.226058431	1.629137323	0.793434351
PLA2G6	3.087417089	1.191576988	0.797847688	1.771688848	3.680182863
PLA2G7	3.622001451	7.049958496	1.942051657	1.653975547	1.6617476
PLA2G5	0.084314186	0.443414053	0.055897891	0.216635062	0.310191136
PLA2G3	1.454472016	0.094441066	0.006754069	0.279207814	0
GDPGP1	1.027135904	0.97320164	1.513248205	1.117545221	0.776901035
CCDC77	3.387261683	1.420403115	3.261088613	3.161906812	2.844947341
KRTAP1-3	0	0	0	0	0
KRTAP1-4	0	0	0	0	0
CCDC73	0.040794477	0.009951944	0.009252432	0.043029913	0.03981781
CCDC70	0.08821689	0.034074589	0	0.081850378	0
CCDC71	19.19621313	9.06487386	12.40633057	10.42225078	22.9899051
DEGS2	24.49914976	12.36729813	24.87633417	25.83986731	25.77506843
CCDC78	7.298226324	4.913577121	0.144952721	0.376784111	2.833480917
HIST3H2BB	0.772457536	1.276355698	0.839895962	0.238903386	0.013962297
SNORD4B	0	0	0	0	0
SNORD4A	0	0	0	0	0
GHITM	69.49854178	105.816065	94.68740208	89.55666787	93.8692068
LOC100128714	0	0	0	0	0.014015656
LOC100506585	0.391696614	0.588375038	0.293045773	0.209980806	0.286739209
CSHL1	0	0	0	0	0
MIR8071-2	0.520253452	1.50714529	1.401209636	0.579248826	104.3524858
FKBP1B	0.665440462	0.817830777	0.445345698	0.291869564	1.338382285
LINC02192	0	0	0	0	0
OSGIN1	0.361621258	2.214109685	0.894992282	0.859665527	17.08534751
LINC02229	0	0	0.027557829	0	0.024967374
LINC02227	0	0.015682675	0.004860119	0	0
LINC02226	0.010654214	0	0	0	0
LINC02225	0	0	0	0	0
MAP10	0.620353412	0.824729106	0.683866819	0.829910683	2.562820033
ELFN1-AS1	0	0.019810808	0.018418327	0	0.033373983
LGALS9C	0.024896437	0.049456177	0.455967881	0.253436592	0.003471484
LGALS9B	0.151984154	0.227482978	0.170559225	0.282031264	0.024724246
UNC50	14.38337486	12.51133346	11.23983765	15.06046948	9.021384149
NKAIN4	0.164772926	0.022030984	0.102412248	0.028224268	0.02474278
NKAIN3	0	0.026802857	0	0	0.005644129
NKAIN2	0.098782301	0.157391755	0.15519727	0.022913324	0.012052167
NKAIN1	19.31399574	34.44334079	55.23261591	0.472687986	87.63892802
EMP3	15.54908675	17.88864829	10.18419673	8.650509614	4.692638243
MAP1A	4.586174411	6.05169384	2.195347075	2.444191349	1.395859217
MAP1B	4.31206904	6.222254699	2.865767704	2.951279649	2.480088573
IGSF9B	0.725940307	0.909317104	0.250137719	1.590341597	0.616763153
UNC5B	18.22560167	8.844151516	12.11275168	11.48358046	11.4349188
UNC5C	0.720004485	0.575776048	0.34266362	0.665987069	0.098850707
VGF	0.043771324	0.079704799	0.040419509	0.083545504	1.385458443
UNC5A	0.256185412	0.341841035	0.869805063	2.63195188	0.572088753
UNC5D	0	0	0	0	0.001525835
MAP1S	7.900575114	6.037253226	8.901851453	8.124137182	27.39766596
CCP110	8.555814755	4.315767453	2.236105103	5.420105857	3.749153331
LOC101927839	0	0	0	0	0
ANKRD19P	0.372933633	0.352366171	0.321417616	0.178865433	0.140001989
LOC101927837	0.474255433	0.418140919	0.588678926	0.229580327	0.261639815
LOC105375014	0	0.024521763	0	0	0
RPL18A	69.32521065	52.67359549	58.50000569	43.80004698	37.20876414
CLEC18A	0.016522707	0.012764097	0	0	0.010751423
CEND1	0.25634077	0.083171753	0.044186113	0.079914559	0.250203676
CLEC18B	0.129111579	0.018701453	0.011591298	0.017969062	0.021003416
BORCS7	8.460362404	11.0408967	10.62135531	21.80097502	19.45308823
BORCS6	2.593690753	2.153315542	1.75436888	2.449154017	7.223056574
BORCS5	1.867375593	2.439275309	2.856723179	1.93926226	0.825171725
MFSD11	4.630705919	8.807430339	8.10540318	3.632506586	5.68237277
BORCS8	0.455322804	0.152197479	0.226399485	0.175484497	0.555527313
SDR42E1	0.797786021	0.606983121	0.284453438	2.452968751	0.044337999
LINC01759	0.995611936	0.815541563	0.628766151	0.267571793	0.888002059
LINC01752	0.193016406	0.044732623	0.041588414	0.042980792	0
LINC01753	0	0	0	0	0
LINC01751	0	0	0	0	0
LINC01756	0	0	0	0	0
LINC01755	0	0	0	0	0
EPB41L1	24.69433089	7.765854245	17.80778944	3.367957133	17.76759884
PPCDC	2.9335635	2.311142129	4.316659571	5.043723745	3.400205097
EPB41L3	2.302666262	5.573301966	8.595664306	7.1474632	4.940384907
EPB41L2	7.227293733	13.94657272	2.942034284	5.935929649	3.91527757
EPB41L5	10.58654954	4.39103638	4.796814195	6.878306756	3.899583219
ACSS3	1.001417866	2.700341498	1.790875444	0.348841376	0.803187918
ACSS2	5.833891308	18.08294469	9.606807753	4.95722974	4.676739284
ACSS1	13.20986429	3.056950543	2.609432511	12.30995398	18.39474974
KIDINS220	12.35390692	12.79672703	5.979859999	12.2700969	6.259153148
PUDP	8.240630751	7.167979193	6.324904606	3.993306301	5.985620656
PCOLCE2	0.719085949	11.50800708	0.052344038	0.589652002	0.858368288
DFNA5	1.280898265	1.336729626	1.005273812	0.854842878	0.528658967
MAGEH1	13.62373694	20.15574877	10.56561903	16.49492254	22.29431131
WNT2	3.179086193	2.516757093	1.594254823	2.205193534	0.29107555
WNT1	0.050210058	0.145455744	0.027046363	0	0.012251993
LRRN4	0.00628092	0.232902095	0.040599685	0.04895212	0.018391643
AGXT	0.072046761	0.039546086	0	0.016887721	0.007402303
LRRN2	7.910947799	1.917557852	26.99172246	8.821283611	4.578315924
LRRN1	25.47735083	2.688048764	3.131361777	9.509923563	0.917287518
WNT4	1.299771712	0.575624963	8.349377054	2.794520513	4.181453362
LAMA5-AS1	0.140400546	0.092967444	0	0.022331657	0.019577028
HOXA11-AS	0.127521844	0.208220621	0.012489356	0.058083744	0.022630695
RNF175	0.196428268	0.20530134	0.14107851	0.227279295	0.052630543
LOC105375903	0.20432915	0.039462012	0.110064805	0	0.049859319
PCNA	98.0470858	56.95390372	102.2854457	68.08437936	89.74233347
ZBTB7A	10.79469117	8.141743647	10.01944434	10.87444816	22.49367675
ZBTB7C	9.280959691	1.616515797	5.887718731	12.24106216	4.17980552
ZBTB7B	31.10518373	26.29991297	13.05114594	54.10551535	27.24236468
PCNP	36.41648377	34.65705373	34.44075715	50.35328629	40.10409066
PCNT	7.021413762	3.826158467	4.952302666	6.601871752	3.944688846
UTY	0	0	0	0	0
LOC442497	0.039394774	0.009129957	0	0.429847976	0.023070971
CYP17A1-AS1	0.034436328	0.079808101	0.074198474	0.038341317	0.47056636
PCAT1	0.073037742	0.042317254	0.110159894	0.227696083	0.178222835
PCAT2	0	0	0	0	0
PCAT5	0	0	0	0.021211929	0
PCAT4	0	0.017439153	0	0	0
PCAT7	0.232415631	0.201988544	0.140843237	0.436675984	6.19587704
PCAT6	2.260764298	6.053982485	3.929684551	1.332597721	6.045078254
DNPH1	7.493730722	11.86545344	2.419048315	10.27124018	16.26578504
MIR409	0	0	0	0	0
ILF3	40.74115072	25.49635308	21.65658355	32.86364694	23.61868769
ILF2	104.644272	104.982151	91.96505574	165.592536	90.69292039
LOC101928682	0	0.008082875	0.007514738	0	0
BOC	3.108300331	4.366198446	0.897560906	0.922143944	1.402712051
DENND2C	0.246336114	0.814057701	0.52831255	0.208242024	0.296095614
DENND2A	0.574774963	3.002872812	0.700604818	0.471736733	1.423373138
LOC100133920	0.008337395	0.019322376	0	0.064979836	0.008137788
DENND2D	11.36209012	10.64375245	13.24149458	8.697660071	4.704152136
GAGE1	0	0	0	0	0
PPT1	84.04508823	140.9194523	260.4363842	110.2828616	46.72977929
PPT2	2.208422816	2.692356144	3.884782225	1.991414119	1.756998298
INPP4B	6.599385447	6.056587887	5.140507787	9.498587981	3.694120009
INPP4A	3.400367409	3.402420208	2.076153414	2.642463127	1.852209225
SAFB	15.68265433	11.33914768	9.84570824	16.47105069	19.58082308
TRNP1	0.966918422	0.822980652	0.811226631	0.58115425	8.410404119
UBOX5-AS1	0.116781115	0.135323356	0.053919266	0.102161547	0.162836058
CRAT8	0	0	0	0	0
PPP1R26	11.3992797	6.851569329	2.907058505	13.03803911	23.86366599
KC6	0.016320692	0.022694466	0	0.029074265	0.003185991
PPP1R21	8.371587774	6.120632086	3.934961428	7.040156884	5.0894196
NGLY1	5.302354948	3.760441539	3.741159044	4.544730911	4.154599893
LMX1A	0.630271207	0.149814203	0.008705245	0.022491741	0.212947542
ZCCHC24	16.5801819	23.54172281	3.249330521	6.38079681	7.825326791
LMX1B	20.97143449	8.300932291	7.161310859	25.91020735	82.20861771
OR6V1	0.016447702	0	0	0	0
ABCE1	9.745513884	12.18730846	12.56347149	19.84424191	9.377849451
KCP	0.051181248	0.144710766	0.116894714	0.018235222	0.097913584
CNR1	0.125009776	0.585598374	0.04584735	0.062189291	0.070094814
GBX2	0.007303774	0	0.007868564	0.008132003	0
GBX1	0.011525724	0.026711505	0	0	0.056248925
CNR2	0.070799623	0.145436365	0.00346702	0.014332384	0.031411181
GNL3L	6.452428869	6.720156519	6.219660538	8.107581822	5.048559336
JARID2-AS1	0.111482883	0.21530647	0	0	0.217627708
LOC101927635	0.129465828	0.060008848	0.167372667	0.057658765	0.101093014
OTULIN	4.069047561	3.027412927	2.985907136	3.168922792	2.879575348
RABEP1	22.09643307	25.4008558	34.21131314	19.71627837	65.64733192
TGS1	7.551675849	6.497202453	7.740153097	9.926130052	10.32691003
ANKS1B	2.484300841	0.389978787	0.670750039	1.067913051	0.45092167
ANKS1A	7.16049	7.791476351	7.305642802	12.23927042	10.66866556
BMT2	3.76737426	3.39490122	2.469555793	3.384784102	2.476711654
CDIPT-AS1	0.582394836	1.306192585	1.113183211	0.313759781	0.403417288
MIR1972-2	0	0.254453101	0	0	0
MIR1972-1	0.878349984	0.508906202	0	1.711416986	0.428660636
ADAM10	9.85128614	7.875691743	5.77972975	7.832738912	7.18095384
ADAM11	0.489169126	0.176623526	0.080195017	0.067093286	0.256028124
ADAM12	26.31408719	17.28188171	7.249341373	17.09768055	3.253821162
ADAM15	38.58283042	84.8380416	58.59797404	31.92115	16.98720771
ADAM17	7.695080082	7.578819112	5.802094971	6.551756778	3.615667765
ADAM18	0.022102271	0	0	0.014765166	0.224360417
ADAM19	4.097569941	3.557950595	3.225110236	4.027072576	0.739055673
MEPE	0.02730438	0.007909927	0.051477625	0.030400625	0.00666267
HAGH	6.517099622	9.66363903	5.627820726	4.244027696	14.03965817
GLYAT	0.076016481	1.428254897	0	0.048363743	0.185491396
OPALIN	0.004358917	0	0	0	0
NEPRO	7.566266903	6.384131912	5.562331875	7.766206832	6.007717763
U2AF1L4	4.087382555	3.039453353	1.24183727	1.846544519	3.725470952
U2AF1L5	0.144850149	0.122389989	0.019506399	0	0.164945981
NDEL1	4.087308625	3.960448163	3.716420126	5.426407372	4.613908023
MIR7851	0.845411859	0.24491111	0.113848283	0	0.206292931
MIR7850	0	0	0	0	0
MIR7853	0	0	0	0	0.125026019
MIR7852	0	0	0	0	0
SHANK3	3.225152687	6.71493371	2.880796792	4.171679339	5.279770795
MIR7854	0	0	0	0	0
SHANK1	0.138537162	0.139819743	0.06499598	0.106977697	0.237726227
MIR7856	0.905798421	0.349873014	0.650561617	1.008513581	0.294704187
PLAC8L1	0.257747518	0.119468834	0.055535748	0.258277868	0.100630698
PCSK9	0.173121882	0.094404604	0.054855627	0.090707505	0.013253109
LINC02210-CRHR1	0	0	0.028731428	0	0.026030654
LOC105377671	0	0	0	0	0
PCSK2	0	0.03321767	0.867292938	5.540222861	0
PCSK1	0.140185121	0.136600129	148.1628032	0.081588185	0.068414464
PCSK6	5.537688309	2.394273314	5.682476724	0.674434686	2.822181246
PCSK7	1.485147139	1.503969223	0.886161589	1.028937379	0.899057208
PCSK4	2.563880903	0.79053586	1.114464204	0.595746419	2.90289842
PCSK5	0.936906649	2.84524831	0.635148862	0.511202476	0.4715267
MAEA	5.188943643	4.848032435	3.856773727	5.475596784	11.65302872
TC2N	30.64222585	12.39894864	1.609100182	55.05879297	21.03805315
PLTP	37.32322014	34.02731922	16.47372556	12.20218085	6.832590748
FKBP9P1	0.523187212	0.725242846	0.637392353	0.424637297	0.214764185
DPYSL4	0.601584006	0.15422614	2.231082219	0.272662782	0.316974025
MIR6812	1.056764824	0.306138887	1.423103536	0	0
MIR6813	0.301932807	0.349873014	0	0	0.589408375
MIR6810	0.483092491	0	0	0	0
MIR6811	0	0	0	0	0
MIR6816	0	0	0	0	0
MIR6817	0	0	0	0	0
MIR6814	0	0	0	0	0
MIR6815	0	0	0	0	0
SAMSN1	4.065660062	4.346418682	2.069315587	2.56037486	1.442553284
MIR6818	0	0	0	0	0
MIR6819	0.554368432	0	0	0.925848534	0.541096213
LOC105376108	0	0	0.016499751	0	0
FAM151B	0.571040497	0.731030909	0.451145335	0.775064367	1.364227297
FAM151A	0.059031252	0.029316043	0.090851498	0.112671841	0.041155697
TAAR3P	0	0	0	0	0
